epoch,loss,val_loss
0,0.6472626521190008,0.6501437922318777
1,0.6342875475684802,0.6370866994063059
2,0.6334553143382072,0.6378427108128866
3,0.6331575651963551,0.6360727330048879
4,0.6328863176703453,0.63459266324838
5,0.632659797569116,0.6360165854295095
6,0.6326075384020805,0.6332695558667183
7,0.6324323019385338,0.6358927309513092
8,0.6323308333754539,0.6333411465088526
9,0.6322249022126197,0.6328251371781032
10,0.6321830958127975,0.6347759296496709
11,0.6321400865912438,0.6326259652773539
12,0.6320397667090099,0.633281675974528
13,0.6319928061962128,0.6326981693506241
14,0.631912572880586,0.6330215513706208
15,0.631877547899882,0.6327114800612131
16,0.6318115674455961,0.6325852940479915
17,0.6317664074897766,0.632718954483668
18,0.631721271276474,0.6323195109764735
19,0.6316688440243403,0.6327237457036972
20,0.6315897560119629,0.6324030543367068
21,0.6316041454672814,0.6320523391167323
22,0.631585967640082,0.6318858444690705
23,0.6315442338585854,0.631843509276708
24,0.6314706239104271,0.6320118188858033
25,0.6314938861131668,0.6319491376479467
26,0.6314347631732623,0.6321150849262873
27,0.6314287427067756,0.6319621702035269
28,0.6313731703162193,0.6318572302659352
29,0.6313601880272229,0.632025150458018
30,0.6313059670726459,0.6318331787983577
31,0.6313565954566002,0.6319680035114288
32,0.631320365468661,0.6321290562550227
33,0.6312742420037587,0.6317304402589798
34,0.6312285179893176,0.6323193947474162
35,0.6312356474995613,0.6318732604384423
36,0.631231794555982,0.6316120167573293
37,0.631202538907528,0.6315391262372335
38,0.6311891370018323,0.63163187901179
39,0.6311480562885602,0.6318138460318248
40,0.6311482270558675,0.6320259561141331
41,0.63115765919288,0.6315942029158275
42,0.6311497138937314,0.6320161134004593
43,0.6311155792077382,0.6316881597042083
44,0.6311081176002821,0.6315943956375122
45,0.6310696030656496,0.6315322111050288
46,0.6310643340150516,0.6316019942363104
47,0.6310687842965126,0.6315882652997971
48,0.6307921328147252,0.6314681539932887
49,0.6307927464445432,0.6313024550676346
50,0.6307679409782092,0.6314857989549637
51,0.6307688505450885,0.6316311170657476
52,0.6307310667634011,0.6315041800340017
53,0.6307365975777308,0.6313440412282944
54,0.630721415579319,0.6314820677042008
55,0.6307127311825752,0.6314549426237742
56,0.6307307248314221,0.6314572691917419
57,0.6307030810912451,0.6313760221004486
58,0.6306921708583831,0.6315133661031723
59,0.6307040161887805,0.6313453952471415
60,0.6306684123476346,0.6314156631628672
61,0.6305369901657104,0.631350964307785
62,0.6305193482836088,0.6312852690617243
63,0.6304991817474366,0.6313841417431831
64,0.6304981057842572,0.6313081433375677
65,0.6305011881391207,0.6313720107078552
66,0.6304802116751671,0.6314126342535019
67,0.6304893426100413,0.6313136160373688
68,0.630463819205761,0.6313096026579539
69,0.6304624989628792,0.6312979410092036
70,0.6304600298404693,0.6313205033540725
71,0.6303858751058579,0.6313247948884964
72,0.6303729060292244,0.6312795946995418
73,0.6303692016005517,0.6312714318434397
74,0.6303649652997653,0.6312665561834971
75,0.6303644842902819,0.6312802781661352
76,0.6303558980425199,0.6312571813662847
77,0.6303531196713448,0.6312785645325979
78,0.6303527554869652,0.6312968870004018
79,0.6303505353132883,0.6312975992759069
80,0.6303438583016395,0.6312963207562764
81,0.6302970687548319,0.6312643716732661
82,0.6303010444839795,0.6312668244043986
83,0.630288553138574,0.6312690317630768
84,0.6302872641881307,0.6312637855609258
85,0.6302994120121003,0.6312606781721115
86,0.6302853360772133,0.6312791764736175
87,0.630279248158137,0.6312746773163478
88,0.6302749055624008,0.6312774320443472
89,0.6302849301695823,0.6312790811061859
90,0.6302830317616462,0.6312808930873871
91,0.6302583466966947,0.6312678724527359
92,0.6302561540404955,0.6312730918327968
93,0.6302557309468587,0.6312793970108033
94,0.6302536777655283,0.6312750001748403
95,0.6302538298567136,0.6312837491432826
96,0.6302486606438955,0.631272425254186
97,0.6302452114224434,0.6312786380449931
98,0.6302476893862089,0.6312892635663351
99,0.6302467379967371,0.6312741816043854
100,0.6302461314201355,0.6312753528356552
101,0.6302268619338671,0.6312764426072438
102,0.6302354602018992,0.6312828212976456
103,0.6302303350965182,0.6312765608231227
104,0.630233947634697,0.6312776039044062
105,0.630232114593188,0.6312785675128301
106,0.6302360716462135,0.6312792797883352
107,0.6302390643954277,0.6312794804573059
108,0.6302321869134903,0.6312807818253835
109,0.6302318649490675,0.6312773734331131
110,0.6302349202831586,0.631275666753451
111,0.6302228422959646,0.6312777042388916
112,0.6302247896790505,0.6312777062257131
113,0.6302249500155449,0.6312782982985179
114,0.6302228038509686,0.6312766095002492
115,0.6302258050441742,0.6312771826982498
116,0.6302232225735982,0.6312775790691376
117,0.6302244933446248,0.6312763144572576
118,0.6302206578850746,0.6312769045432408
119,0.6302185493707657,0.6312770287195841
120,0.6302226516604423,0.6312792797883352
121,0.6302184610565503,0.6312768638134003
122,0.6302155482769013,0.6312764058510463
123,0.6302160889903704,0.6312772860129674
124,0.6302097403009732,0.6312764356533687
125,0.6302194771170616,0.6312767535448074
126,0.6302210333943367,0.6312782307465871
127,0.6302140422662099,0.631277518471082
128,0.6302191209793091,0.631276931365331
129,0.6302134441335996,0.6312769790490468
130,0.6302163580060005,0.6312787006298701
131,0.6302172659834226,0.631278466184934
132,0.63022057980299,0.6312790671984355
133,0.630212829709053,0.6312774380048116
134,0.6302109532554945,0.6312781343857448
135,0.6302107032140096,0.6312781711419423
136,0.6302095894018809,0.6312798509995142
137,0.6302153276403745,0.6312782684961955
138,0.6302131907145182,0.6312778025865555
139,0.630216453075409,0.6312791337569554
140,0.6302241663138072,0.631278192003568
141,0.6302115731438,0.6312800774971644
142,0.6302156480153401,0.6312789410352707
143,0.6302158491810163,0.6312789609034856
144,0.6302160523335139,0.6312791963418325
145,0.6302151048183441,0.6312782237927119
146,0.630210498869419,0.6312784771124522
147,0.6302147724231084,0.6312787840763728
148,0.6302121044198672,0.6312794983386993
149,0.6302149562040965,0.6312784691651662
150,0.6302172652880351,0.6312786887089411
151,0.6302178141474724,0.6312784085671107
152,0.6302106829484304,0.6312781542539596
153,0.630216947098573,0.6312789042790731
154,0.6302155669530233,0.6312788168589274
155,0.6302064443627994,0.6312796205282212
156,0.6302124072114627,0.6312788178523382
157,0.6302066280444463,0.6312787224849065
158,0.6302153193950653,0.6312795003255208
159,0.6302104580402375,0.6312794168790181
160,0.6302052075664203,0.6312790751457215
161,0.6302148492137591,0.631279801328977
162,0.6302167511979739,0.6312786589066187
163,0.6302154450615247,0.6312780946493148
164,0.6302080587546031,0.6312793691953024
165,0.6302145978808403,0.6312786688407263
166,0.6302140013376871,0.6312798192103704
167,0.6302158808708191,0.6312780032555262
168,0.6302125761906306,0.6312789758046468
169,0.6302033563454946,0.6312789460023244
170,0.6302155147989591,0.6312784999608994
171,0.6302125982443492,0.631279985109965
172,0.6302126843730609,0.6312791635592778
173,0.6302133905887604,0.6312794327735901
174,0.6302061538894971,0.6312791069348653
175,0.63021387586991,0.6312793135643006
176,0.6302060508728027,0.6312792817751567
177,0.6302108344435692,0.6312786142031351
178,0.6302119766672453,0.6312786310911178
179,0.6302070591847102,0.6312783936659495
180,0.6302175894379616,0.6312786996364593
181,0.6302168727914492,0.631278078754743
182,0.6302108256022135,0.6312783628702163
183,0.6302097494403521,0.6312788238128026
184,0.6302103508512179,0.6312792768081029
185,0.630205769141515,0.6312787026166916
186,0.6302090802788735,0.6312788317600886
187,0.6302164311210314,0.631279660264651
188,0.6302061088879903,0.6312786291042963
189,0.6302148991823197,0.6312789410352707
190,0.6302105190356573,0.6312793910503387
191,0.6302144454916319,0.6312797983487447
192,0.6302151550849279,0.6312784423430761
193,0.6302148905396462,0.6312794953584671
194,0.6302104098598162,0.6312792142232259
195,0.6302068744103114,0.6312793930371602
196,0.6302141377329826,0.631279119849205
197,0.6302108649412791,0.6312799702088038
198,0.6302150026957194,0.631278642018636
199,0.630211623609066,0.6312797218561172
