epoch,loss,val_loss
0,0.5967543828487396,0.617807932694753
1,0.5850037283698718,0.5924692293008168
2,0.5827838979164759,0.5989133467276891
3,0.5815334968765576,0.5882927646239599
4,0.5806244931618373,0.5870801448822022
5,0.5799896488587062,0.5851903811097146
6,0.5794615096847217,0.588128354648749
7,0.5789854726195336,0.589846455057462
8,0.5787019822994868,0.586226262152195
9,0.5782409942150116,0.584386333823204
10,0.5780933584769566,0.5881299297014873
11,0.5777696724732717,0.5833952029546102
12,0.5775900579492251,0.5818240930636723
13,0.5773204573988915,0.5820683379968007
14,0.5772107150157293,0.5828848113616307
15,0.5769891162713369,0.5822748631238938
16,0.5767812192440033,0.5807600378990173
17,0.5766363322734833,0.5792557214697202
18,0.5763958320021629,0.579285936554273
19,0.5762825962901116,0.5780419533451399
20,0.5761356947819392,0.582191597421964
21,0.5759994453191757,0.5774652108550071
22,0.5758078686396281,0.5791533827781677
23,0.5757038122415543,0.5812864080071449
24,0.5755850847562154,0.5807323594888051
25,0.575439353187879,0.5794995705286662
26,0.5753018906712533,0.5771655817826589
27,0.5752442097663879,0.5787708923220635
28,0.5750800009568532,0.577073668440183
29,0.5749791992704073,0.5807857895890872
30,0.5748716312646865,0.5782346899310747
31,0.5747828665375709,0.5765997072060903
32,0.5746768349409104,0.5774344185988108
33,0.5745847816268603,0.5770613546172778
34,0.5744905959566434,0.5777022649844488
35,0.5743083996574084,0.5770101214448611
36,0.5742420094211896,0.5785107622543971
37,0.5741252632935842,0.5776241794228554
38,0.5741029433409373,0.5786475484569867
39,0.5739127104481061,0.5780946771303813
40,0.5738407746950785,0.5779684762159983
41,0.5737413315971692,0.5784905622402827
42,0.5736923550566038,0.5778141116102536
43,0.572606016198794,0.5767742748061816
44,0.5724330591162046,0.5766056030988693
45,0.572315265039603,0.5768344541390736
46,0.5722284936904907,0.577681802213192
47,0.5721490030487378,0.5769221136967341
48,0.572053586145242,0.5771134679516157
49,0.5719446904460589,0.5770056615273158
50,0.5718391342957815,0.5770036339759826
51,0.5717706288894018,0.5782235835989317
52,0.5716789295276006,0.5770994812250138
53,0.5709901052713394,0.576972059905529
54,0.5708390842874845,0.5769162933031718
55,0.5707688358426094,0.5772745599349339
56,0.5706543729702631,0.5771117662390073
57,0.570603546500206,0.5772190993030866
58,0.5705565179387728,0.577031759917736
59,0.5704434932271639,0.5774230192104975
60,0.5703775622447331,0.5774086703856786
61,0.5703160748879115,0.5773484259843826
62,0.5702398204803467,0.5772926529248555
63,0.5697975019613902,0.5775012200077375
64,0.5697330303986867,0.5774309809009234
65,0.5696861602862676,0.5773761495947838
66,0.5696205442150434,0.5774666214982669
67,0.5695844261844953,0.5777032489577929
68,0.5695411149660746,0.5776859566569328
69,0.5694941392540932,0.5775864442189534
70,0.5694506486256917,0.5778774917125702
71,0.5694159727295239,0.57781626333793
72,0.5693711451689403,0.577840123573939
73,0.5691310249765714,0.577719260752201
74,0.5690755805373192,0.5778015439709028
75,0.569038597047329,0.577928784986337
76,0.5690238315860431,0.5779041568438212
77,0.5689783160885175,0.5778923720121384
78,0.5689850399891535,0.5779969756801923
79,0.5689547241727511,0.577983166774114
80,0.5689044226209322,0.5780434384942055
81,0.5689048294226329,0.5780340865254402
82,0.5688806027173996,0.578014799952507
83,0.5687265855073929,0.5779972245295842
84,0.5687161160508791,0.5780512203772863
85,0.5687064143021902,0.5780691390236219
86,0.5687108630935351,0.578054723640283
87,0.568672713736693,0.5781121159593264
88,0.5686662279566129,0.5781511614720026
89,0.5686545460422834,0.5781184206406276
90,0.5686444499095281,0.5781291286150615
91,0.5686191201210022,0.5781392072637875
92,0.5686222054560979,0.578249204158783
93,0.5685445254047712,0.5781770805517833
94,0.5685286208987236,0.5781917403141658
95,0.5685405207673708,0.5781953260302544
96,0.5685466154416402,0.5781888768076897
97,0.5685136083761851,0.578217425942421
98,0.5685095607240995,0.5782532836000125
99,0.5685006179412206,0.5782566959659259
100,0.5685044529040655,0.5782543783386548
101,0.5685020195444425,0.5782478948434194
102,0.5684869307279586,0.5782532051205636
103,0.5684412314494451,0.5782811989386877
104,0.5684443249305089,0.5782782668868701
105,0.5684322834014892,0.5782861515879631
106,0.5684458605448405,0.5782968466480573
107,0.5684269401431084,0.578289644420147
108,0.5684335042039553,0.5782881026466687
109,0.5684351779023806,0.5782994359731675
110,0.5684226210912069,0.5782899136344591
111,0.568423838019371,0.5783173521359761
112,0.5684170913696289,0.5783132592837016
113,0.5684019964933396,0.5783093954126041
114,0.5683916278680166,0.5783190230528513
115,0.5684050720930099,0.5783112888534864
116,0.5684069045384725,0.5783124799529712
117,0.5683982824285825,0.5783181960384051
118,0.5683895383278529,0.5783201182881991
119,0.5683925574024519,0.5783309097091357
120,0.5683794309695561,0.5783277625838915
121,0.5683981786171596,0.5783253818750381
122,0.5683771585424741,0.5783358529210091
123,0.5683668719728788,0.5783376211921374
124,0.5683663509289424,0.5783329337835312
125,0.5683751226464907,0.5783283626039822
126,0.5683734971284866,0.5783326397339503
127,0.568369919359684,0.5783398156364759
128,0.5683755443493526,0.5783389434218407
129,0.5683791149655978,0.5783381506800651
130,0.5683614123860995,0.5783442775408427
131,0.5683661022782326,0.578340062002341
132,0.5683588772018751,0.5783385222156843
133,0.5683680488665899,0.578347132106622
